OG0004404	1.5749999999999984
OG0004444	2.7249999999999943
OG0004489	3.1999999999999926
OG0004601	3.1749999999999927
OG0004628	3.149999999999993
OG0004629	3.8249999999999904
OG0004661	3.674999999999991
OG0004697	3.1749999999999927
OG0004676	3.149999999999993
OG0004688	2.9499999999999935
OG0004689	2.9499999999999935
OG0004690	2.9999999999999933
OG0004771	4.07499999999999
OG0004677	6.1250000000000195
OG0004662	5.800000000000015
OG0004649	5.0000000000000036
OG0004591	4.800000000000001
OG0004557	3.324999999999992
OG0004698	2.474999999999995
OG0004571	1.0750000000000002
OG0004538	1.7999999999999976
OG0004558	1.5249999999999986
OG0004577	1.4999999999999987
OG0004578	1.4999999999999987
OG0004592	1.4999999999999987
OG0004579	1.4999999999999987
OG0004580	1.4999999999999987
OG0004581	1.4999999999999987
OG0004593	1.4999999999999987
OG0004602	1.4999999999999987
OG0004605	3.2749999999999924
OG0004816	4.274999999999993
OG0004910	3.89999999999999
OG0004834	3.92499999999999
OG0004811	6.250000000000021
OG0004808	6.200000000000021
OG0004855	6.750000000000028
OG0004911	6.525000000000025
OG0004927	8.27500000000005
OG0004594	7.875000000000044
OG0004346	8.30000000000005
OG0004270	5.650000000000013
OG0004445	5.800000000000015
OG0000099	6.000000000000018
OG0000144	6.550000000000026
OG0004559	7.100000000000033
OG0004595	7.350000000000037
OG0000175	7.750000000000043
OG0004596	6.525000000000025
OG0003799	6.650000000000027
OG0000126	4.950000000000003
OG0003800	4.549999999999997
OG0004405	2.3749999999999956
OG0004195	2.249999999999996
OG0004478	1.7249999999999979
OG0000130	1.699999999999998
OG0000145	1.424999999999999
OG0004347	1.424999999999999
OG0004529	1.8249999999999975
OG0000851	1.7249999999999979
OG0000209	1.7249999999999979
OG0004552	1.6499999999999981
OG0004539	1.0000000000000004
OG0004446	0.9750000000000005
OG0004490	0.9500000000000005
OG0004479	1.6249999999999982
OG0004460	2.274999999999996
OG0004606	1.974999999999997
OG0004553	1.8499999999999974
OG0004500	1.699999999999998
OG0004501	1.7499999999999978
OG0004461	2.7249999999999943
OG0004767	2.9499999999999935
OG0004480	2.6999999999999944
OG0004678	1.5749999999999984
OG0004502	1.6499999999999981
OG0004728	1.3749999999999991
OG0004323	1.0250000000000004
OG0000852	0.9250000000000005
OG0004462	0.9250000000000005
OG0004491	0.9000000000000005
OG0004503	0.9750000000000005
OG0004324	0.9750000000000005
OG0004406	1.15
OG0004348	1.4999999999999987
OG0004508	1.5749999999999984
OG0000150	1.4499999999999988
OG0004325	1.2249999999999996
OG0004425	1.5749999999999984
OG0000151	1.949999999999997
OG0000096	1.6249999999999982
OG0000090	1.5249999999999986
OG0000088	1.5249999999999986
OG0000101	1.4749999999999988
OG0000087	1.7499999999999978
OG0004509	1.974999999999997
OG0004196	1.7249999999999979
OG0004349	1.6499999999999981
OG0000853	2.1499999999999964
OG0000122	2.799999999999994
OG0000112	2.799999999999994
OG0000108	2.9749999999999934
OG0000138	3.399999999999992
OG0000109	3.1999999999999926
OG0000115	3.099999999999993
OG0000162	3.0249999999999932
OG0000118	3.7749999999999906
OG0004639	3.374999999999992
OG0004572	3.7749999999999906
OG0004582	3.4999999999999916
OG0004654	3.99999999999999
OG0004655	4.04999999999999
OG0000854	3.5499999999999914
OG0000140	3.049999999999993
OG0004699	2.249999999999996
OG0004350	2.1249999999999964
OG0004426	1.3499999999999992
OG0004427	1.5749999999999984
OG0004704	0.6500000000000002
OG0004717	0
OG0004718	0
