organism=Escherichia_coli_300_genomes	genome=GCF_000005845.2_ASM584v2	contig=NC_000913.3	method=probabilistic complexity
position	complexity
1568	0
3267	0
4377	0
5382	0.023809523809523808
6071	0.023809523809523808
7244	0.023809523809523808
8714	0.023809523809523808
9599	0
10211	0
10999	0
11584	0
13121	2.5714285714285667
14733	11.547619047619012
18072	9.833333333333304
19170	8.642857142857117
20946	8.738095238095212
21877	0.9523809523809531
23799	0
25454	0
26050	0
26752	0.023809523809523808
27750	0.023809523809523808
28784	0.023809523809523808
30225	0.11904761904761904
32427	0.19047619047619047
34497	0.19047619047619047
35076	0.09523809523809523
35769	0.023809523809523808
37047	0.023809523809523808
38506	0.047619047619047616
39815	0.047619047619047616
41174	0
42788	0
43658	0
44823	0
45606	0
46472	0
47511	0
48700	0.33333333333333337
50007	1.0476190476190481
50801	1.1190476190476193
51417	0.4047619047619049
52019	0
52921	0
54059	0
55932	0
57771	0
58799	0
59200	0
60016	0
61811	0
64604	0
66202	0
67586	0
69198	0.09523809523809523
70826	0.33333333333333337
71733	0.33333333333333337
72578	0.09523809523809523
73716	0.047619047619047616
74988	0
76471	0
77453	0
78210	0
79150	0
80164	0
81412	0
82743	0
84840	0
86492	0
87602	0
88530	0
89863	0
90564	0
91214	0
92296	0
93909	0
95329	0
96543	0
97745	0
99025	0
100177	0
101502	0
102693	0
103570	0
104613	0
105880	0
107015	0
107923	0.023809523809523808
109631	0.047619047619047616
111238	0.047619047619047616
111747	0.047619047619047616
112227	0
112909	0
113965	0
115123	0
116406	0
117329	0
118198	0
119008	0
119708	0
120863	0
122474	0
124348	0
126641	0
128624	0
130333	0
132913	0
134569	0
135185	0
136031	0
136724	0
137858	0
140030	0.14285714285714285
141699	0.14285714285714285
142339	0
143242	0
144087	0
144797	0
145695	0
146504	0.07142857142857142
147419	0.09523809523809523
148369	0.047619047619047616
149204	0.047619047619047616
150334	0.047619047619047616
151301	0.047619047619047616
151928	0.047619047619047616
152527	0.047619047619047616
154127	0.047619047619047616
155831	0.047619047619047616
156591	0.023809523809523808
157492	0
158411	0
159649	0
160376	0
161134	0
161766	0
163319	0
165997	0
168605	0
170176	0
171020	0
172453	0
174242	0
175817	0
176782	0
177312	0
178062	0
178804	0
179995	0
181596	0
183041	0
183902	0
184628	0
185535	0
187314	0
189109	0
190236	0
191282	0
192217	0
193150	0
194119	0
195285	0
195740	0
196159	0
197222	0
199144	0
200724	0
201483	0
202328	0
202954	0
203922	0
204791	0
206867	0
209100	0
210749	0
212071	0
212980	0
213808	0
214025	0
214563	0
215044	0
215624	0.023809523809523808
216591	0.023809523809523808
217916	0.023809523809523808
219240	0.023809523809523808
219793	0.023809523809523808
220520	0.023809523809523808
221294	0.047619047619047616
222129	0.047619047619047616
223120	55.85714285714563
229568	55.85714285714563
230424	95.59523809523427
231532	72.16666666666816
232237	72.16666666666816
233207	72.16666666666816
234404	72.16666666666816
235177	72.16666666666816
235768	72.38095238095383
236428	195.73809523806864
237727	266.4523809523383
238496	278.19047619043084
238915	338.8095238094647
239804	369.2619047618387
240593	54.4285714285741
242081	43.452380952382846
243832	43.452380952382846
244710	43.452380952382846
245435	43.452380952382846
246100	43.452380952382846
246372	43.59523809524
247148	43.833333333335254
247885	43.7857142857162
249227	110.61904761904037
250509	76.21428571428629
251425	7.809523809523786
252151	6.071428571428554
252500	6.071428571428554
252974	6.071428571428554
253600	6.071428571428554
253952	5.904761904761888
254987	5.904761904761888
256206	5.904761904761888
257149	5.904761904761888
258870	5.904761904761888
259572	5.904761904761888
260939	5.976190476190459
262129	159.92857142855297
263160	268.8095238094806
265423	410.5476190475436
269735	393.92857142849977
273419	431.4761904761103
275203	429.26190476182506
276014	304.45238095232963
277181	304.45238095232963
278279	309.02380952375717
278995	276.66666666662167
281400	274.30952380947934
286086	262.3095238094821
287594	262.3095238094821
288783	263.45238095233896
291865	347.0238095237485
293569	329.33333333327636
294372	316.61904761899353
295030	314.7857142856606
295359	314.7857142856606
296358	353.7380952380327
297586	346.8809523808914
298248	73.42857142857264
299835	46.19047619047828
301409	46.19047619047828
302228	47.97619047619269
303298	46.88095238095452
304850	16.285714285714253
305995	14.642857142857096
308069	14.642857142857096
309692	14.642857142857096
310377	14.642857142857096
311017	14.976190476190428
312444	30.00000000000094
312647	24.76190476190533
313191	45.76190476190682
314800	46.85714285714499
316793	38.33333333333486
318022	29.119047619048498
319338	27.666666666667442
320654	26.023809523810183
321967	26.000000000000657
323051	26.000000000000657
324105	18.52380952380965
325030	19.357142857143042
326412	10.476190476190444
327997	2.9285714285714226
329040	0.07142857142857142
330479	0.07142857142857142
332915	0.07142857142857142
333967	0.047619047619047616
334773	0.047619047619047616
335582	0.047619047619047616
336356	0.047619047619047616
337551	0.047619047619047616
339034	0.047619047619047616
339929	0.047619047619047616
340640	0.6190476190476194
341816	1.0714285714285718
343408	0.8095238095238101
344583	0.30952380952380953
345982	0.19047619047619047
346621	0
347650	0.16666666666666666
349127	0.16666666666666666
349741	0
350596	0
351940	0
353649	0
355551	0
356812	0
358240	0
359128	0
359724	0
360555	0
361554	0
362552	0
364768	0.11904761904761904
366973	0.33333333333333337
368003	0.4761904761904764
369443	0.33333333333333337
370749	0.21428571428571427
371672	0.09523809523809523
372519	0.09523809523809523
373396	0.09523809523809523
374374	0.09523809523809523
376064	0.09523809523809523
377041	0.09523809523809523
377951	0.047619047619047616
379016	0.14285714285714285
379743	0.9523809523809531
380455	0.8095238095238101
381065	0.5238095238095241
383337	0.5238095238095241
383994	0.5238095238095241
384337	0.6666666666666671
385713	0.8095238095238101
386590	0.2857142857142857
387384	0.14285714285714285
388220	0.38095238095238104
389240	2.4285714285714244
394817	2.1666666666666634
395708	1.9761904761904734
396383	1.142857142857143
397249	1.142857142857143
398419	1.142857142857143
399179	1.142857142857143
399699	1.142857142857143
400376	1.142857142857143
401516	0.9523809523809531
402454	0.9523809523809531
403441	0.6666666666666671
404260	0.6666666666666671
405239	0.6666666666666671
405993	0.38095238095238104
406667	0
407074	0
407766	0.07142857142857142
408319	0.16666666666666666
408687	0.14285714285714285
409596	0.11904761904761904
410598	0.047619047619047616
411931	0
414180	0
416351	0
417486	0
418536	0
420250	0
421672	0.047619047619047616
423423	0.09523809523809523
424627	0.23809523809523808
425546	0.19047619047619047
426700	0
427453	0
428587	0
429990	0
430778	0
431571	0.07142857142857142
432581	0.09523809523809523
433226	0.047619047619047616
434006	0.023809523809523808
434882	0
435346	0
436122	0.07142857142857142
436848	0.09523809523809523
437648	0.047619047619047616
439246	0.023809523809523808
440651	0
441222	0
442273	0
443346	0
444059	0
444928	0.4285714285714287
445984	0.8809523809523816
447260	0.6666666666666671
447881	0.21428571428571427
448353	0.07142857142857142
449645	0
451136	0
452807	0
453878	0
454632	0
455782	0
456988	0
458063	0
460065	0
461587	0
462850	0
464122	0
464601	0
465199	0
466462	0
467821	0
468612	0
469757	0
471526	0
472767	0
473609	0
474731	0
475665	0
476137	0
476848	0
477842	0
479016	0
479642	0
480199	0
480521	0
485022	0
486084	0
488217	0
490190	0
490548	0
491070	0
491687	0
493057	0
494240	0
494707	0
496057	0
497497	0
498536	0
499493	0
500777	0
502400	0
504086	0
505740	0
506842	0
507683	0
508388	0
510127	0
512107	0.19047619047619047
513222	3.142857142857136
514196	10.238095238095207
514630	7.404761904761883
515314	2.023809523809521
516257	1.9047619047619022
516972	1.9047619047619022
517852	1.9047619047619022
518725	1.9047619047619022
519435	1.9047619047619022
520076	1.9047619047619022
521623	1.9047619047619022
527765	1.9047619047619022
528770	1.9047619047619022
529830	1.9047619047619022
530679	1.9047619047619022
531758	1.9047619047619022
532692	1.9047619047619022
533418	1.9047619047619022
534806	1.9047619047619022
536098	1.9047619047619022
537025	1.9047619047619022
538360	1.9047619047619022
539827	1.9047619047619022
541215	0
542460	0
543653	0
544674	0
545838	0
547513	0
548986	0
550034	0
