organism=Escherichia_coli_300_genomes	genome=GCF_000005845.2_ASM584v2	contig=NC_000913.3	method=by strains complexity
position	complexity
1568	0
3267	0
4377	0.2
5382	0.30000000000000004
6071	0.5
7244	0.2
8714	0
9599	0
10211	0
10999	0
11584	0.2
13121	0.2
14733	1.0999999999999999
18072	0.9999999999999999
19170	2.0000000000000004
20946	2.0000000000000004
21877	0.1
23799	0.1
25454	0
26050	0
26752	0.30000000000000004
27750	0.5
28784	0.30000000000000004
30225	0.1
32427	0.5
34497	0.4
35076	0.1
35769	0.2
37047	0.30000000000000004
38506	0.30000000000000004
39815	0.30000000000000004
41174	0.30000000000000004
42788	0.30000000000000004
43658	0.2
44823	0
45606	0
46472	0.2
47511	0.30000000000000004
48700	0.30000000000000004
50007	0.6
50801	0.5
51417	0
52019	0
52921	0.1
54059	0.2
55932	0.1
57771	0.2
58799	0.30000000000000004
59200	0.30000000000000004
60016	0.4
61811	0.2
64604	0.2
66202	0.1
67586	0.1
69198	0.2
70826	0.7999999999999999
71733	0.7
72578	0.1
73716	0.30000000000000004
74988	0.6
76471	0.5
77453	0.30000000000000004
78210	0.30000000000000004
79150	0.4
80164	0.2
81412	0.2
82743	0.30000000000000004
84840	0.4
86492	0.30000000000000004
87602	0.2
88530	0.2
89863	0.1
90564	0.1
91214	0.30000000000000004
92296	0.2
93909	0.2
95329	0.1
96543	0.1
97745	0.1
99025	0
100177	0
101502	0
102693	0
103570	0
104613	0
105880	0
107015	0.1
107923	0.2
109631	0.5
111238	0.30000000000000004
111747	0.1
112227	0
112909	0.2
113965	0.30000000000000004
115123	0.30000000000000004
116406	0.4
117329	0.4
118198	0.30000000000000004
119008	0.1
119708	0.2
120863	0.30000000000000004
122474	0.1
124348	0.1
126641	0.1
128624	0.1
130333	0.30000000000000004
132913	0.2
134569	0.2
135185	0.1
136031	0
136724	0.1
137858	0.2
140030	0.30000000000000004
141699	0.30000000000000004
142339	0
143242	0
144087	0
144797	0
145695	0.1
146504	0.1
147419	0.4
148369	0.30000000000000004
149204	0.5
150334	0.7999999999999999
151301	0.9999999999999999
151928	0.6
152527	0.6
154127	0.8999999999999999
155831	0.8999999999999999
156591	0.5
157492	0.30000000000000004
158411	0
159649	0.1
160376	0.1
161134	0.2
161766	0.2
163319	0.2
165997	0.8999999999999999
168605	0.7
170176	0.30000000000000004
171020	0.30000000000000004
172453	0.30000000000000004
174242	0.2
175817	0
176782	0
177312	0.1
178062	0.1
178804	0.2
179995	0.1
181596	0.1
183041	0.4
183902	0.6
184628	0.2
185535	0.30000000000000004
187314	0.1
189109	0.1
190236	0
191282	0
192217	0
193150	0.1
194119	0.1
195285	0.1
195740	0.1
196159	0.1
197222	0.2
199144	0.2
200724	0.1
201483	0
202328	0
202954	0
203922	0
204791	0.1
206867	0.1
209100	0.30000000000000004
210749	0.30000000000000004
212071	0.30000000000000004
212980	0.2
213808	0.2
214025	0.30000000000000004
214563	0.30000000000000004
215044	0.1
215624	0.30000000000000004
216591	0.2
217916	0.30000000000000004
219240	0.2
219793	0.2
220520	0.1
221294	0.30000000000000004
222129	0.4
223120	1.5000000000000002
229568	1.4000000000000001
230424	1.0999999999999999
231532	0.1
232237	0.1
233207	0.1
234404	0.1
235177	0
235768	0
236428	1.9000000000000006
237727	4.200000000000001
238496	4.6
238915	10.799999999999978
239804	10.699999999999978
240593	0.1
242081	0.2
243832	0.2
244710	0
245435	0.2
246100	0.2
246372	0.30000000000000004
247148	1.0999999999999999
247885	1.2
249227	3.5000000000000018
250509	3.3000000000000016
251425	1.2
252151	0.8999999999999999
252500	0.7999999999999999
252974	0.6
253600	0.4
253952	0.6
254987	0.5
256206	0.2
257149	0.2
258870	3.1000000000000014
259572	3.5000000000000018
260939	4.6
262129	10.399999999999979
263160	10.999999999999977
265423	12.399999999999972
269735	5.899999999999995
273419	6.299999999999994
275203	1.7000000000000004
276014	0.7
277181	0.7
278279	0.7999999999999999
278995	1.2
281400	0.9999999999999999
286086	0.4
287594	0.30000000000000004
288783	0.30000000000000004
291865	0.2
293569	0.2
294372	0.5
295030	0.7
295359	0.6
296358	0.5
297586	0.9999999999999999
298248	0.6
299835	0.4
301409	0.30000000000000004
302228	0.7
303298	0.8999999999999999
304850	0.8999999999999999
305995	0.30000000000000004
308069	0.1
309692	0.30000000000000004
310377	0.4
311017	0.6
312444	0.7999999999999999
312647	0.6
313191	2.400000000000001
314800	2.600000000000001
316793	1.6000000000000003
318022	0.8999999999999999
319338	0.6
320654	0.30000000000000004
321967	0.30000000000000004
323051	0.30000000000000004
324105	0.30000000000000004
325030	1.3
326412	1.5000000000000002
327997	0.5
329040	0.5
330479	0.8999999999999999
332915	1.0999999999999999
333967	0.7
334773	0.6
335582	0.5
336356	0.5
337551	0.7
339034	0.7999999999999999
339929	0.6
340640	0.7999999999999999
341816	0.9999999999999999
343408	0.9999999999999999
344583	0.5
345982	0.5
346621	0.4
347650	0.30000000000000004
349127	0.5
349741	0.4
350596	0.30000000000000004
351940	0.30000000000000004
353649	0.5
355551	0.4
356812	0.30000000000000004
358240	0.2
359128	0.1
359724	0.5
360555	0.7
361554	0.7999999999999999
362552	0.7999999999999999
364768	1.2
366973	1.7000000000000004
368003	1.0999999999999999
369443	0.4
370749	0.6
371672	0.5
372519	0.30000000000000004
373396	0.2
374374	0.1
376064	1.3
377041	1.5000000000000002
377951	1.4000000000000001
379016	1.4000000000000001
379743	3.800000000000002
380455	4.100000000000001
381065	3.0000000000000013
383337	3.0000000000000013
383994	2.700000000000001
384337	2.800000000000001
385713	0.5
386590	0
387384	0
388220	0.1
389240	0.9999999999999999
394817	0.8999999999999999
395708	0.5
396383	0.30000000000000004
397249	0.30000000000000004
398419	0.30000000000000004
399179	0.1
399699	0
400376	0
401516	0.2
402454	0.2
403441	0.2
404260	0.2
405239	0.30000000000000004
405993	0.30000000000000004
406667	0
407074	0
407766	0
408319	0.5
408687	0.5
409596	0.5
410598	0.30000000000000004
411931	0.4
414180	0.2
416351	0.1
417486	0
418536	0.1
420250	0.2
421672	0.2
423423	0.5
424627	0.6
425546	0.2
426700	0.1
427453	0.2
428587	0.2
429990	0.2
430778	0.1
431571	0.2
432581	0.5
433226	0.4
434006	0
434882	0
435346	0
436122	0
436848	0.30000000000000004
437648	0.30000000000000004
439246	0.1
440651	0.1
441222	0
442273	0.1
443346	0.2
444059	0.2
444928	0.4
445984	0.7
447260	0.7
447881	0.2
448353	0.1
449645	0.1
451136	0.1
452807	0.1
453878	0
454632	0
455782	0
456988	0.1
458063	0.2
460065	0.1
461587	0
462850	0.2
464122	0.30000000000000004
464601	0.1
465199	0.1
466462	0.4
467821	0.6
468612	0.30000000000000004
469757	0.30000000000000004
471526	0.1
472767	0.2
473609	0.1
474731	0.1
475665	0.2
476137	0.5
476848	0.5
477842	0.30000000000000004
479016	0.30000000000000004
479642	0.1
480199	0.1
480521	0.2
485022	0.4
486084	0.30000000000000004
488217	0.2
490190	0.1
490548	0
491070	0
491687	0
493057	0.1
494240	0.1
494707	0
496057	0
497497	0
498536	0
499493	0.1
500777	0.1
502400	0.1
504086	0.5
505740	0.5
506842	0.4
507683	0.4
508388	0.5
510127	0.4
512107	0.4
513222	0.6
514196	0.9999999999999999
514630	0.6
515314	0
516257	0.2
516972	0.2
517852	0.1
518725	0.2
519435	0.9999999999999999
520076	1.0999999999999999
521623	1.8000000000000005
527765	1.8000000000000005
528770	1.7000000000000004
529830	1.5000000000000002
530679	0.6
531758	0.30000000000000004
532692	0.30000000000000004
533418	0.2
534806	0.5
536098	0.6
537025	0.7
538360	0.7
539827	0.7
541215	0.6
542460	0.4
543653	0.4
544674	0.5
545838	0.5
547513	0.5
548986	0.2
550034	0
550885	0
552060	0
552845	0.1
553579	0.1
554190	0
555303	0
556292	0
556767	0.7999999999999999
557308	2.600000000000001
558483	2.700000000000001
559320	7.699999999999989
