organism=Escherichia_coli_300_genomes	genome=GCF_000005845.2_ASM584v2	contig=NC_000913.3	method=by strains complexity
position	complexity
1568	0
3267	0
4377	0.0196078431372549
5382	0.02931658100133257
6071	0.048455775140526715
7244	0.01913919413919414
8714	0
9599	0
10211	0
10999	0
11584	0.01818181818181818
13121	0.01818181818181818
14733	0.09821859556372828
18072	0.0891276864728192
19170	0.14920317097090552
20946	0.14920317097090552
21877	0.008620689655172414
23799	0.008620689655172414
25454	0
26050	0
26752	0.025
27750	0.04146118412139277
28784	0.0247945174547261
30225	0.008130081300813009
32427	0.04025911355887753
34497	0.032129032258064516
35076	0.007936507936507936
35769	0.015810523684539432
37047	0.02343845373252762
38506	0.023316375968992248
39815	0.02313655336911151
41174	0.023018203170874926
42788	0.022785102937774693
43658	0.015151515151515152
44823	0
45606	0
46472	0.014705882352941176
47511	0.02200515242593388
48700	0.021898588061057492
50007	0.043114824910258136
50801	0.03586844809866393
51417	0
52019	0
52921	0.006993006993006993
54059	0.013937451437451436
55932	0.006944444444444444
57771	0.013560724464466304
58799	0.02036344555290168
59200	0.02036344555290168
60016	0.027074854948874835
61811	0.020044742729306488
64604	0.020044742729306488
66202	0.01324561403508772
67586	0.01324561403508772
69198	0.019739120528594216
70826	0.05836608496201026
71733	0.051703887510339115
72578	0.013076923076923076
73716	0.02573515092502434
74988	0.04448212721917044
76471	0.03807389937106918
77453	0.02526281611604364
78210	0.02526281611604364
79150	0.031397785441197014
80164	0.018899196967429796
81412	0.018899196967429796
82743	0.024812420413360757
84840	0.030690907341942616
86492	0.02466681095640045
87602	0.018571850382076083
88530	0.018466179371156747
89863	0.0058823529411764705
90564	0.005813953488372093
91214	0.01737464712999059
92296	0.011560693641618497
93909	0.011494632535094964
95329	0.005714285714285714
96543	0.005649717514124294
97745	0.005649717514124294
99025	0
100177	0
101502	0
102693	0
103570	0
104613	0
105880	0
107015	0.005376344086021506
107923	0.010723937668909203
109631	0.026653240832254923
111238	0.015929303163345718
111747	0.005319148936170213
112227	0
112909	0.010416666666666666
113965	0.015598013816925733
115123	0.01549062550077453
116406	0.020618830628979654
117329	0.015384885119789391
118198	0.010230245944531658
119008	0.005050505050505051
119708	0.010075630678645756
120863	0.010075630678645756
122474	0
124348	0.005
126641	0.005
128624	0.005
130333	0.015
132913	0.01
134569	0.01
135185	0.005
136031	0
136724	0.005
137858	0.01
140030	0.01
141699	0.01
142339	0
143242	0
144087	0
144797	0
145695	0.005
146504	0.005
147419	0.02
148369	0.015
149204	0.03
150334	0.05
151301	0.05999999999999999
151928	0.04
152527	0.04
154127	0.05499999999999999
155831	0.05499999999999999
156591	0.035
157492	0.02
158411	0
159649	0.005
160376	0.005
161134	0.01
161766	0.01
163319	0.01
165997	0.04
168605	0.035
170176	0.02
171020	0.02
172453	0.02
174242	0.015
175817	0.01
176782	0.01
177312	0.015
178062	0.015
178804	0.02
179995	0.015
181596	0.015
183041	0.025
183902	0.03
184628	0.01
185535	0.015
187314	0.005
189109	0.005
190236	0
191282	0
192217	0
193150	0.005
194119	0.005
195285	0.005
195740	0.005
196159	0.005
197222	0.01
199144	0.01
200724	0.005
201483	0
202328	0
202954	0
203922	0
204791	0.005
206867	0.005
209100	0.015
210749	0.015
212071	0.015
212980	0.005
213808	0.005
214025	0.01
214563	0.01
215044	0
215624	0.01
216591	0.01
217916	0.015
219240	0.01
219793	0.01
220520	0.01
221294	0.02
222129	0.025
223120	0.08
229568	0.075
230424	0.05999999999999999
231532	0.005
232237	0.005
233207	0.005
234404	0.005
235177	0
235768	0
236428	0.045
237727	0.09000000000000001
238496	0.11500000000000005
238915	0.29000000000000015
239804	0.29000000000000015
240593	0.03
242081	0.035
243832	0.035
244710	0.025
245435	0.035
246100	0.035
246372	0.04
247148	0.075
247885	0.08
249227	0.15500000000000003
250509	0.13000000000000003
251425	0.05999999999999999
252151	0.05999999999999999
252500	0.05999999999999999
252974	0.06499999999999999
253600	0.05499999999999999
253952	0.05999999999999999
254987	0.06499999999999999
256206	0.05
257149	0.045
258870	0.05
259572	0.05999999999999999
260939	0.05999999999999999
262129	0.3800000000000002
263160	0.40500000000000025
265423	0.4350000000000003
269735	0.41000000000000025
273419	0.4300000000000002
275203	0.41500000000000026
276014	0.40000000000000024
277181	0.40000000000000024
278279	0.40500000000000025
278995	0.4450000000000003
281400	0.4600000000000003
286086	0.4550000000000003
287594	0.4500000000000003
288783	0.4550000000000003
291865	0.4500000000000003
293569	0.4400000000000003
294372	0.42500000000000027
295030	0.42500000000000027
295359	0.42500000000000027
296358	0.42000000000000026
297586	0.4350000000000003
298248	0.2550000000000001
299835	0.22500000000000012
301409	0.2200000000000001
302228	0.2450000000000001
303298	0.24000000000000013
304850	0.13500000000000004
305995	0.11500000000000005
308069	0.10500000000000002
309692	0.11500000000000005
310377	0.12000000000000004
311017	0.13000000000000003
312444	0.12500000000000003
312647	0.095
313191	0.13500000000000004
314800	0.15000000000000005
316793	0.13500000000000004
318022	0.11500000000000005
319338	0.095
320654	0.08
321967	0.08
323051	0.08
324105	0.08
325030	0.11500000000000005
326412	0.12500000000000003
327997	0.08
329040	0.08
330479	0.10000000000000002
332915	0.11500000000000005
333967	0.10500000000000002
334773	0.11000000000000004
335582	0.11000000000000004
336356	0.11000000000000004
337551	0.12500000000000003
339034	0.13000000000000003
339929	0.12500000000000003
340640	0.13500000000000004
341816	0.13500000000000004
343408	0.13500000000000004
344583	0.11000000000000004
345982	0.095
346621	0.08
347650	0.075
349127	0.075
349741	0.06999999999999999
350596	0.06999999999999999
351940	0.06999999999999999
353649	0.075
355551	0.06999999999999999
356812	0.06999999999999999
358240	0.06999999999999999
359128	0.06499999999999999
359724	0.075
360555	0.085
361554	0.09000000000000001
362552	0.095
364768	0.10500000000000002
366973	0.13000000000000003
368003	0.11000000000000004
369443	0.075
370749	0.085
371672	0.08
372519	0.08
373396	0.06999999999999999
374374	0.05499999999999999
376064	0.05499999999999999
377041	0.05499999999999999
377951	0.04
379016	0.035
379743	0.05
380455	0.05499999999999999
381065	0.05
383337	0.06999999999999999
383994	0.05499999999999999
384337	0.05999999999999999
385713	0.05
386590	0.005
387384	0.005
388220	0.01
389240	0.05999999999999999
394817	0.05
395708	0.035
396383	0.025
397249	0.025
398419	0.025
399179	0.015
399699	0.01
400376	0.01
401516	0.015
402454	0.015
403441	0.01
404260	0.01
405239	0.015
405993	0.015
406667	0
407074	0
407766	0
408319	0.025
408687	0.025
409596	0.025
410598	0.015
411931	0.02
414180	0.01
416351	0.005
417486	0
418536	0.005
420250	0.01
421672	0.01
423423	0.025
424627	0.03
425546	0.01
426700	0.005
427453	0.01
428587	0.01
429990	0.01
430778	0.005
431571	0.01
432581	0.02
433226	0.015
434006	0
434882	0
435346	0
436122	0
436848	0.015
437648	0.015
439246	0.005
440651	0.005
441222	0
442273	0.005
443346	0.01
444059	0.01
444928	0.02
445984	0.035
447260	0.035
447881	0.01
448353	0.005
449645	0.005
451136	0.005
452807	0.005
453878	0
454632	0
455782	0
456988	0.005
458063	0.01
460065	0.005
461587	0
462850	0.01
464122	0.015
464601	0.005
465199	0.005
466462	0.02
467821	0.03
468612	0.015
469757	0.015
471526	0.005
472767	0.01
473609	0.005
474731	0.005
475665	0.01
476137	0.02
476848	0.02
477842	0.015
479016	0.015
479642	0.005
480199	0.005
480521	0.01
485022	0.02
486084	0.015
488217	0.01
490190	0.005
490548	0
491070	0
491687	0
493057	0.005
494240	0.005
494707	0
496057	0
497497	0
498536	0
499493	0.005
500777	0.005
502400	0.005
504086	0.025
505740	0.025
506842	0.02
507683	0.02
508388	0.025
510127	0.02
512107	0.02
513222	0.03
514196	0.05499999999999999
514630	0.035
515314	0.005
516257	0.015
516972	0.015
517852	0.01
518725	0.015
519435	0.015
520076	0.02
521623	0.05499999999999999
527765	0.05499999999999999
528770	0.05
529830	0.04
530679	0.035
