organism=Escherichia_coli_300_genomes	genome=GCF_000005845.2_ASM584v2	contig=NC_000913.3	method=by strains complexity
position	complexity
1568	0
3267	0
4377	0.038461538461538464
5382	0.057329462989840346
6071	0.09402979969017704
7244	0.0367003367003367
8714	0
9599	0
10211	0
10999	0
11584	0.03333333333333333
13121	0.03333333333333333
14733	0.17744495647721453
18072	0.16077828981054787
19170	0.2658886476426799
20946	0.2658886476426799
21877	0.015151515151515152
23799	0.015151515151515152
25454	0
26050	0
26752	0.04285714285714286
27750	0.07083053878828527
28784	0.042259110216856695
30225	0.0136986301369863
32427	0.06739232383068
34497	0.0536936936936937
35076	0.013157894736842105
35769	0.026144907723855092
37047	0.03846575365562707
38506	0.03813696851671535
39815	0.03765822784810127
41174	0.03734567901234568
42788	0.036735922914784704
43658	0.024390243902439025
44823	0
45606	0
46472	0.023255813953488372
47511	0.03475006682705159
48700	0.034485796213943765
50007	0.06729372375439792
50801	0.05593008739076155
51417	0
52019	0
52921	0.010752688172043012
54059	0.021390986044383435
55932	0.010638297872340424
57771	0.020517676767676768
58799	0.03082695511819223
59200	0.03082695511819223
60016	0.040927965219202334
61811	0.0301010101010101
64604	0.0301010101010101
66202	0.02
67586	0.02
69198	0.03
70826	0.09
71733	0.08
72578	0.02
73716	0.04
74988	0.07
76471	0.060000000000000005
77453	0.04
78210	0.04
79150	0.05
80164	0.03
81412	0.03
82743	0.04
84840	0.05
86492	0.04
87602	0.03
88530	0.03
89863	0.01
90564	0.01
91214	0.03
92296	0.02
93909	0.02
95329	0.01
96543	0.01
97745	0.01
99025	0
100177	0
101502	0
102693	0
103570	0
104613	0
105880	0
107015	0.01
107923	0.02
109631	0.05
111238	0.03
111747	0.01
112227	0
112909	0.02
113965	0.03
115123	0.03
116406	0.04
117329	0.03
118198	0.02
119008	0.01
119708	0.02
120863	0.02
122474	0
124348	0.01
126641	0.01
128624	0.01
130333	0.03
132913	0.02
134569	0.02
135185	0.01
136031	0
136724	0.01
137858	0.02
140030	0.02
141699	0.02
142339	0
143242	0
144087	0
144797	0
145695	0.01
146504	0.01
147419	0.04
148369	0.03
149204	0.060000000000000005
150334	0.1
151301	0.11999999999999998
151928	0.08
152527	0.08
154127	0.11
155831	0.11
156591	0.07
157492	0.04
158411	0
159649	0.01
160376	0.01
161134	0.02
161766	0.02
163319	0.02
165997	0.08
168605	0.07
170176	0.04
171020	0.04
172453	0.04
174242	0.03
175817	0.02
176782	0.02
177312	0.03
178062	0.03
178804	0.04
179995	0.03
181596	0.03
183041	0.05
183902	0.060000000000000005
184628	0.02
185535	0.03
187314	0.01
189109	0.01
190236	0
191282	0
192217	0
193150	0.01
194119	0.01
195285	0.01
195740	0.01
196159	0.01
197222	0.02
199144	0.02
200724	0.01
201483	0
202328	0
202954	0
203922	0
204791	0.01
206867	0.01
209100	0.03
210749	0.03
212071	0.03
212980	0.01
213808	0.01
214025	0.02
214563	0.02
215044	0
215624	0.02
216591	0.02
217916	0.03
219240	0.02
219793	0.02
220520	0.02
221294	0.04
222129	0.05
223120	0.16
229568	0.15
230424	0.11999999999999998
231532	0.01
232237	0.01
233207	0.01
234404	0.01
235177	0
235768	0
236428	0.09
237727	0.18000000000000002
238496	0.2300000000000001
238915	0.5800000000000003
239804	0.5800000000000003
240593	0.060000000000000005
242081	0.07
243832	0.07
244710	0.05
245435	0.07
246100	0.07
246372	0.08
247148	0.15
247885	0.16
249227	0.3000000000000001
250509	0.25000000000000006
251425	0.11
252151	0.11
252500	0.11
252974	0.11999999999999998
253600	0.1
253952	0.11
254987	0.11
256206	0.08
257149	0.07
258870	0.08
259572	0.1
260939	0.1
262129	0.7400000000000004
263160	0.7900000000000005
265423	0.8500000000000005
269735	0.8000000000000005
273419	0.8400000000000005
275203	0.7900000000000005
276014	0.7600000000000005
277181	0.7600000000000005
278279	0.7500000000000004
278995	0.8000000000000005
281400	0.8300000000000005
286086	0.8200000000000005
287594	0.8100000000000005
288783	0.8200000000000005
291865	0.8100000000000005
293569	0.7900000000000005
294372	0.7600000000000005
295030	0.7600000000000005
295359	0.7600000000000005
296358	0.7500000000000004
297586	0.7800000000000005
298248	0.4200000000000002
299835	0.36000000000000015
301409	0.35000000000000014
302228	0.4000000000000002
303298	0.3900000000000002
304850	0.18000000000000002
305995	0.14
308069	0.11999999999999998
309692	0.14
310377	0.15
311017	0.17
312444	0.16
312647	0.1
313191	0.18000000000000002
314800	0.21000000000000005
316793	0.18000000000000002
318022	0.14
319338	0.1
320654	0.07
321967	0.07
323051	0.07
324105	0.07
325030	0.14
326412	0.16
327997	0.07
329040	0.07
330479	0.11
332915	0.14
333967	0.11999999999999998
334773	0.12999999999999998
335582	0.12999999999999998
336356	0.12999999999999998
337551	0.16
339034	0.17
339929	0.16
340640	0.18000000000000002
341816	0.18000000000000002
343408	0.18000000000000002
344583	0.12999999999999998
345982	0.1
346621	0.08
347650	0.07
349127	0.07
349741	0.060000000000000005
350596	0.060000000000000005
351940	0.060000000000000005
353649	0.07
355551	0.060000000000000005
356812	0.060000000000000005
358240	0.060000000000000005
359128	0.05
359724	0.07
360555	0.09
361554	0.1
362552	0.11
364768	0.12999999999999998
366973	0.18000000000000002
368003	0.14
369443	0.07
370749	0.09
371672	0.08
372519	0.08
373396	0.07
374374	0.060000000000000005
376064	0.07
377041	0.07
377951	0.04
379016	0.03
379743	0.060000000000000005
380455	0.09
381065	0.08
383337	0.11999999999999998
383994	0.09
384337	0.1
385713	0.08
386590	0.01
387384	0.01
388220	0.02
389240	0.11999999999999998
394817	0.1
395708	0.07
396383	0.05
397249	0.05
398419	0.05
399179	0.03
399699	0.02
400376	0.02
401516	0.03
402454	0.03
403441	0.02
404260	0.02
405239	0.03
405993	0.03
406667	0
407074	0
407766	0
408319	0.05
408687	0.05
409596	0.05
410598	0.03
411931	0.04
414180	0.02
416351	0.01
417486	0
418536	0.01
420250	0.02
421672	0.02
423423	0.05
424627	0.060000000000000005
425546	0.02
426700	0.01
427453	0.02
428587	0.02
429990	0.02
430778	0.01
431571	0.02
432581	0.04
433226	0.03
434006	0
434882	0
435346	0
436122	0
436848	0.03
437648	0.03
439246	0.01
440651	0.01
441222	0
442273	0.01
443346	0.02
444059	0.02
444928	0.04
445984	0.07
447260	0.07
447881	0.02
448353	0.01
449645	0.01
451136	0.01
452807	0.01
453878	0
454632	0
455782	0
456988	0.01
458063	0.02
460065	0.01
461587	0
462850	0.02
464122	0.03
464601	0.01
465199	0.01
466462	0.04
467821	0.060000000000000005
468612	0.03
469757	0.03
471526	0.01
472767	0.02
473609	0.01
474731	0.01
475665	0.02
476137	0.04
476848	0.04
477842	0.03
479016	0.03
479642	0.01
480199	0.01
480521	0.02
485022	0.04
486084	0.03
488217	0.02
490190	0.01
490548	0
491070	0
491687	0
493057	0.01
494240	0.01
494707	0
496057	0
497497	0
498536	0
499493	0.01
500777	0.01
502400	0.01
504086	0.05
505740	0.05
506842	0.04
507683	0.04
508388	0.05
510127	0.04
512107	0.04
513222	0.060000000000000005
514196	0.11
514630	0.07
515314	0.01
516257	0.03
516972	0.03
517852	0.02
518725	0.03
519435	0.03
520076	0.04
521623	0.11
527765	0.11
528770	0.1
529830	0.08
530679	0.07
531758	0.04
532692	0.04
533418	0.03
534806	0.08
536098	0.09
537025	0.1
538360	0.1
539827	0.1
541215	0.08
542460	0.060000000000000005
543653	0.060000000000000005
544674	0.060000000000000005
545838	0.060000000000000005
547513	0.060000000000000005
548986	0.02
550034	0
550885	0
552060	0
552845	0.01
553579	0.01
554190	0
555303	0
556292	0
556767	0.01
557308	0.11
558483	0.11999999999999998
559320	0.12999999999999998
560998	0.16
562830	0.14
563587	0.11
564164	0.25000000000000006
565396	0.5300000000000002
566229	0.7300000000000004
566731	0.8700000000000006
568481	0.7300000000000004
569665	0.8300000000000005
571168	0.8100000000000005
571852	0.8100000000000005
572693	0.8100000000000005
