OG0	0.1
OG1	0.14761904761904762
OG2	0.14307359307359307
OG3	0.13893280632411067
OG4	0.1351449275362319
OG5	0.13166666666666668
OG6	0.12846153846153846
OG7	0.12549857549857552
OG8	0.19417989417989417
OG9	0.24643042056835163
OG10	0.34404946818739923
OG11	0.3446025518606164
OG12	0.34251921852728306
OG13	0.37086721461721467
OG14	0.421056006350124
OG15	0.4764672617613795
OG16	0.4685269685269686
OG17	0.4484604734604736
OG18	0.41497755445123874
OG19	0.460211599685284
OG20	0.5088958102115999
OG21	0.42070899702478665
OG22	0.42070899702478665
OG23	0.3849947113105009
OG24	0.3052996316154211
OG25	0.3052996316154211
OG26	0.37898384214173697
OG27	0.3289838421417369
OG28	0.3289838421417369
OG29	0.35398384214173695
OG30	0.35398384214173695
OG31	0.35398384214173695
OG32	0.428983842141737
OG33	0.3256410256410257
OG34	0.3006410256410257
OG35	0.27564102564102566
OG36	0.27564102564102566
OG37	0.22499999999999998
OG38	0.24999999999999997
OG39	0.24999999999999997
OG40	0.19999999999999998
OG41	0.175
OG42	0.175
OG43	0.15
OG44	0.15
OG45	0.15
OG46	0.15
OG47	0.15
OG48	0.15
OG49	0.15
OG50	0.15
OG51	0.175
OG52	0.22499999999999998
OG53	0.22499999999999998
OG54	0.22499999999999998
OG55	0.19999999999999998
OG56	0.15
OG57	0.125
OG58	0.15
OG59	0.19999999999999998
OG60	0.19999999999999998
OG61	0.24999999999999997
OG62	0.24999999999999997
OG63	0.24999999999999997
OG64	0.325
OG65	0.325
OG66	0.35000000000000003
OG67	0.4500000000000001
OG68	0.37500000000000006
OG69	0.4000000000000001
OG70	0.37500000000000006
OG71	0.35000000000000003
OG72	0.325
OG73	0.19999999999999998
OG74	0.19999999999999998
OG75	0.22499999999999998
OG76	0.24999999999999997
OG77	0.24999999999999997
OG78	0.27499999999999997
OG79	0.22499999999999998
OG80	0.24999999999999997
OG81	0.24999999999999997
OG82	0.24999999999999997
OG83	0.24999999999999997
OG84	0.27499999999999997
OG85	0.27499999999999997
OG86	0.27499999999999997
OG87	0.3
OG88	0.325
OG89	0.3
OG90	0.3
OG91	0.37500000000000006
OG92	0.35000000000000003
OG93	0.325
OG94	0.37500000000000006
OG95	0.325
OG96	0.37500000000000006
OG97	0.35000000000000003
OG98	0.37500000000000006
OG99	0.5000000000000001
OG100	0.47500000000000014
OG101	0.4500000000000001
OG102	0.47500000000000014
OG103	0.4000000000000001
OG104	0.47500000000000014
OG105	0.47500000000000014
OG106	0.4500000000000001
OG107	0.4250000000000001
OG108	0.4500000000000001
OG109	0.47500000000000014
OG110	0.5750000000000002
OG111	0.47500000000000014
OG112	0.37500000000000006
OG113	0.35000000000000003
OG114	0.35000000000000003
OG115	0.4000000000000001
OG116	0.35000000000000003
OG117	0.35000000000000003
OG118	0.35000000000000003
OG119	0.325
OG120	0.35000000000000003
OG121	0.4000000000000001
OG122	0.3
OG123	0.3
OG124	0.3
OG125	0.325
OG126	0.3
OG127	0.27499999999999997
OG128	0.3
OG129	0.24999999999999997
OG130	0.175
OG131	0.175
OG132	0.19999999999999998
OG133	0.19999999999999998
OG134	0.22499999999999998
OG135	0.24999999999999997
OG136	0.24999999999999997
OG137	0.24999999999999997
OG138	0.24999999999999997
OG139	0.24999999999999997
OG140	0.3
OG141	0.37500000000000006
OG142	0.4000000000000001
OG143	0.47500000000000014
OG144	0.37500000000000006
OG145	0.35000000000000003
OG146	0.4000000000000001
OG147	0.47500000000000014
OG148	0.47500000000000014
OG149	0.4000000000000001
OG150	0.4000000000000001
OG151	0.3
OG152	0.3
OG153	0.325
OG154	0.325
OG155	0.37500000000000006
OG156	0.325
OG157	0.325
OG158	0.325
OG159	0.27499999999999997
OG160	0.3
OG161	0.325
OG162	0.27499999999999997
OG163	0.325
OG164	0.35000000000000003
OG165	0.37500000000000006
OG166	0.37500000000000006
OG167	0.4000000000000001
OG168	0.3
OG169	0.3
OG170	0.3
OG171	0.3
OG172	0.35000000000000003
OG173	0.325
OG174	0.27499999999999997
OG175	0.325
OG176	0.4000000000000001
OG177	0.4000000000000001
OG178	0.4000000000000001
OG179	0.5250000000000001
OG180	0.6250000000000002
OG181	0.6250000000000002
OG182	0.5250000000000001
